,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,3D,3D,3D,3D,3D,3D,3D,3D,3D,3D
1715,36.3,369.469,36.3,448.448,36.3,212.776,36.3,534.628,36.3,233.498,36.3,606.397,36.3,378.112,36.3,15.5713,36.3,49.9513,36.3,118.622,36.3,246.138,36.3,167.476,36.3,486.61,36.3,489.794,36.3,485.77,36.3,117.926,36.3,34.4458,36.3,43.4136,36.3,121.638,36.3,137.661,36.3,13.365,36.3,260.106,36.3,345.444,36.3,20.0972,36.3,350.063,36.3,869.128,36.3,11.2372,36.3,401.644,36.3,44.2692,36.3,91.2464,36.3,7.6187,36.3,467.48,36.3,130.179,36.3,92.5892,36.3,72.4019,36.3,304.311,36.3,69.7005,36.3,69.7005,36.3,316.434,36.3,21.8237,36.3,17.0541,36.3,251.58,36.3,279.131,36.3,263.478,36.3,266.937,36.3,19.181,36.3,99.1478,36.3,49.0607,36.3,52.7574,36.3,55.4347,36.3,87.6375,36.3,178.116,36.3,374.158,36.3,214.239,36.3,1467.23,36.3,321.586,36.3,101.416,36.3,227.866,36.3,17.3116,36.3,247.454,36.3,12.0987,36.3,15.5972,36.3,150.18,36.3,30.1692,36.3,12.8445,36.3,166.637,36.3,498.946,36.3,422.812,36.3,73.9528,36.3,477.965,36.3,534.799
1716,36.32,445.204,36.32,321.439,36.32,183.897,36.32,502.65,36.32,192.286,36.32,447.143,36.32,496.284,36.32,17.3073,36.32,51.2487,36.32,102.345,36.32,236.013,36.32,184.04,36.32,457.24,36.32,459.615,36.32,457.047,36.32,106.968,36.32,32.5006,36.32,43.0862,36.32,91.1099,36.32,95.1265,36.32,13.5328,36.32,234.357,36.32,311.41,36.32,17.7381,36.32,438.227,36.32,790.917,36.32,10.4687,36.32,302.034,36.32,43.046,36.32,107.344,36.32,8.17502,36.32,557.168,36.32,185.119,36.32,129.903,36.32,98.7626,36.32,265.416,36.32,72.2453,36.32,72.2453,36.32,326.368,36.32,24.2003,36.32,18.2422,36.32,224.276,36.32,207.242,36.32,192.009,36.32,313.53,36.32,24.4259,36.32,123.889,36.32,52.6039,36.32,58.8191,36.32,57.5828,36.32,101.668,36.32,124.42,36.32,416.879,36.32,176.82,36.32,1320.2,36.32,449.516,36.32,97.9941,36.32,193.959,36.32,17.5238,36.32,329.524,36.32,12.8182,36.32,15.0198,36.32,169.05,36.32,24.7065,36.32,13.8511,36.32,150.965,36.32,732.939,36.32,364.231,36.32,67.574,36.32,610.294,36.32,512.538
1717,36.34,566.965,36.34,237.79,36.34,155.842,36.34,407.667,36.34,162.794,36.34,365.885,36.34,579.075,36.34,20.4203,36.34,55.097,36.34,100.697,36.34,227.893,36.34,208.216,36.34,406.83,36.34,408.362,36.34,407.144,36.34,89.2928,36.34,31.1668,36.34,43.8275,36.34,73.0461,36.34,69.9975,36.34,13.7848,36.34,215.294,36.34,232.251,36.34,16.2949,36.34,430.327,36.34,767.482,36.34,9.96168,36.34,213.07,36.34,43.9464,36.34,129.708,36.34,8.84208,36.34,515.049,36.34,259.074,36.34,187.209,36.34,139.547,36.34,252.105,36.34,74.6933,36.34,74.6933,36.34,327.069,36.34,27.0895,36.34,19.6713,36.34,168.443,36.34,165.704,36.34,131.007,36.34,283.468,36.34,30.6984,36.34,166.365,36.34,60.3553,36.34,68.8868,36.34,62.0745,36.34,115.514,36.34,91.3458,36.34,449.246,36.34,141.948,36.34,1000.73,36.34,586.868,36.34,101.389,36.34,164.736,36.34,18.0944,36.34,468.805,36.34,12.565,36.34,14.5327,36.34,148.164,36.34,22.0682,36.34,15.4692,36.34,151.195,36.34,1023.13,36.34,272.929,36.34,62.3461,36.34,685.263,36.34,480.569
1718,36.36,655.719,36.36,187.671,36.36,139.503,36.36,298.833,36.36,144.134,36.36,344.864,36.36,528.082,36.36,25.9282,36.36,62.4368,36.36,113.128,36.36,238.507,36.36,240.748,36.36,346.19,36.36,347.742,36.36,346.793,36.36,73.8007,36.36,30.5056,36.36,45.6627,36.36,62.8526,36.36,55.5404,36.36,14.1564,36.36,228.018,36.36,161.643,36.36,15.5763,36.36,332.685,36.36,685.031,36.36,9.64311,36.36,152.246,36.36,47.2945,36.36,162.885,36.36,9.66362,36.36,386.829,36.36,331.672,36.36,265.904,36.36,196.9,36.36,273.513,36.36,76.7276,36.36,76.7276,36.36,353.913,36.36,30.642,36.36,21.3903,36.36,119.18,36.36,149.779,36.36,90.773,36.36,209.675,36.36,33.9713,36.36,218.784,36.36,69.4497,36.36,85.5477,36.36,69.6965,36.36,128.849,36.36,70.7256,36.36,521.53,36.36,116.904,36.36,705.524,36.36,641.581,36.36,110.868,36.36,142.274,36.36,19.2152,36.36,701.424,36.36,12.4173,36.36,14.2162,36.36,112.419,36.36,21.3189,36.36,17.8662,36.36,171.034,36.36,1204.52,36.36,200.327,36.36,58.9064,36.36,689.941,36.36,506.882
1719,36.38,603.956,36.38,159.925,36.38,133.131,36.38,217.376,36.38,134.111,36.38,375.541,36.38,391.341,36.38,35.2631,36.38,74.4878,36.38,138.341,36.38,268.521,36.38,246.932,36.38,282.671,36.38,284.375,36.38,283.195,36.38,63.3387,36.38,30.712,36.38,48.989,36.38,57.3663,36.38,47.3663,36.38,14.5739,36.38,273.233,36.38,113.396,36.38,15.37,36.38,228.973,36.38,546.769,36.38,9.46797,36.38,115.487,36.38,53.1028,36.38,214.894,36.38,10.7149,36.38,269.45,36.38,376.461,36.38,349.132,36.38,258.375,36.38,315.739,36.38,77.7209,36.38,77.7209,36.38,394.261,36.38,35.0692,36.38,23.4645,36.38,86.2345,36.38,155.856,36.38,67.0323,36.38,144.017,36.38,31.9866,36.38,251.152,36.38,71.5145,36.38,113.894,36.38,82.4951,36.38,147.424,36.38,56.9236,36.38,610.762,36.38,99.9446,36.38,503.924,36.38,591.067,36.38,126.707,36.38,116.243,36.38,21.2723,36.38,1059.66,36.38,12.418,36.38,15.2516,36.38,81.8574,36.38,22.1601,36.38,21.4246,36.38,203.266,36.38,1089.84,36.38,157.902,36.38,57.3782,36.38,728.002,36.38,622.415
1720,36.4,458.223,36.4,145.673,36.4,137.206,36.4,166.782,36.4,130.995,36.4,462.288,36.4,266.656,36.4,49.6456,36.4,95.1471,36.4,166.547,36.4,295.268,36.4,209.843,36.4,222.569,36.4,224.195,36.4,222.664,36.4,59.0674,36.4,32.2306,36.4,53.78,36.4,54.7082,36.4,42.5623,36.4,15.0778,36.4,323.102,36.4,83.6325,36.4,15.5286,36.4,154.491,36.4,438.202,36.4,9.40744,36.4,92.733,36.4,59.8674,36.4,297.432,36.4,12.113,36.4,191.345,36.4,424.574,36.4,421.947,36.4,290.329,36.4,346.585,36.4,77.507,36.4,77.507,36.4,401.067,36.4,41.1163,36.4,25.9818,36.4,67.0562,36.4,185.086,36.4,53.7984,36.4,99.6096,36.4,27.9102,36.4,239.611,36.4,63.1711,36.4,162.345,36.4,103.354,36.4,177.265,36.4,47.2879,36.4,610.491,36.4,87.4216,36.4,384.212,36.4,542.053,36.4,150.697,36.4,90.8624,36.4,24.3668,36.4,1509.7,36.4,12.6239,36.4,15.1092,36.4,58.6341,36.4,24.3264,36.4,26.9893,36.4,238.849,36.4,816.237,36.4,141.897,36.4,58.4407,36.4,875.198,36.4,835.521
1721,36.42,324.415,36.42,143.272,36.42,149.237,36.42,138.669,36.42,133.961,36.42,612.667,36.42,181.902,36.42,67.4898,36.42,130.389,36.42,172.075,36.42,302.459,36.42,163.849,36.42,180.798,36.42,182.306,36.42,180.312,36.42,58.6882,36.42,35.8896,36.42,61.0738,36.42,54.0631,36.42,40.2432,36.42,15.5321,36.42,326.128,36.42,65.9218,36.42,15.9939,36.42,108.25,36.42,395.321,36.42,9.44292,36.42,76.8579,36.42,64.8574,36.42,422.008,36.42,14.0022,36.42,147.24,36.42,517.361,36.42,503.815,36.42,294.357,36.42,353.411,36.42,79.2997,36.42,79.2997,36.42,381.831,36.42,48.3614,36.42,29.0618,36.42,57.848,36.42,242.182,36.42,46.6509,36.42,72.5831,36.42,23.9264,36.42,213.872,36.42,52.5076,36.42,241.323,36.42,138.885,36.42,225.115,36.42,40.2339,36.42,492.921,36.42,78.7364,36.42,325.006,36.42,568.531,36.42,187.516,36.42,72.345,36.42,30.84,36.42,1805.41,36.42,13.0692,36.42,15.1344,36.42,42.6438,36.42,28.6744,36.42,35.8542,36.42,278.86,36.42,582.565,36.42,147.86,36.42,62.7883,36.42,1135.5,36.42,1085.49
1722,36.44,234.229,36.44,145.57,36.44,167.584,36.44,126.549,36.44,143.305,36.44,791.253,36.44,131.009,36.44,78.8765,36.44,187.551,36.44,148.931,36.44,292.914,36.44,129.434,36.44,160.989,36.44,162.431,36.44,159.858,36.44,61.5594,36.44,42.8913,36.44,72.4304,36.44,55.0961,36.44,40.141,36.44,16.2357,36.44,273.338,36.44,55.4377,36.44,16.8212,36.44,80.7727,36.44,421.848,36.44,9.56269,36.44,66.1053,36.44,68.3274,36.44,582.282,36.44,16.4646,36.44,126.891,36.44,623.714,36.44,564.928,36.44,319.625,36.44,345.762,36.44,87.7853,36.44,87.7853,36.44,382.228,36.44,57.9272,36.44,32.8705,36.44,55.9577,36.44,327.515,36.44,42.4593,36.44,56.7022,36.44,21.4058,36.44,203.019,36.44,45.1355,36.44,355.278,36.44,198.044,36.44,303.791,36.44,34.9016,36.44,357.57,36.44,73.7788,36.44,309.807,36.44,682.796,36.44,245.384,36.44,60.6618,36.44,41.2224,36.44,1640.34,36.44,13.6273,36.44,15.4118,36.44,32.9839,36.44,36.5661,36.44,50.2504,36.44,297.469,36.44,442.519,36.44,170.452,36.44,69.9181,36.44,1379.89,36.44,1169.28
1723,36.46,182.424,36.46,141.933,36.46,198.72,36.46,127.941,36.46,160.853,36.46,866.892,36.46,102.997,36.46,73.4202,36.46,269.407,36.46,121.631,36.46,268.636,36.46,105.054,36.46,159.636,36.46,161.15,36.46,157.848,36.46,67.7015,36.46,54.3093,36.46,91.0204,36.46,57.8404,36.46,41.9628,36.46,17.0544,36.46,208.057,36.46,49.5195,36.46,18.0956,36.46,64.4663,36.46,506.024,36.46,9.75988,36.46,59.9245,36.46,75.3624,36.46,712.178,36.46,19.1956,36.46,124.024,36.46,627.298,36.46,516.495,36.46,395.814,36.46,303.457,36.46,104.251,36.46,104.251,36.46,396.483,36.46,70.9626,36.46,37.6418,36.46,60.6496,36.46,418.659,36.46,41.2455,36.46,47.2014,36.46,21.2734,36.46,195.78,36.46,41.246,36.46,474.087,36.46,288.617,36.46,435.903,36.46,30.7863,36.46,261.989,36.46,72.1471,36.46,332.862,36.46,834.821,36.46,341.485,36.46,53.5795,36.46,55.3014,36.46,1203.07,36.46,13.8283,36.46,16.0582,36.46,26.9843,36.46,50.6496,36.46,73.0095,36.46,258.905,36.46,386.343,36.46,196.451,36.46,75.459,36.46,1344.99,36.46,975.427
1724,36.48,158.564,36.48,128.906,36.48,244.563,36.48,142.878,36.48,190.964,36.48,752.593,36.48,89.7211,36.48,60.4028,36.48,353.737,36.48,100.926,36.48,234,36.48,85.7038,36.48,171.208,36.48,173.12,36.48,168.863,36.48,78.1684,36.48,68.9723,36.48,121.24,36.48,62.6524,36.48,47.5506,36.48,17.9113,36.48,154.141,36.48,47.0275,36.48,20.0152,36.48,54.1433,36.48,592.518,36.48,10.0313,36.48,57.6917,36.48,91.8983,36.48,727.442,36.48,21.2102,36.48,137.674,36.48,498.939,36.48,385.28,36.48,512.139,36.48,230.837,36.48,126.909,36.48,126.909,36.48,389.765,36.48,89.5736,36.48,43.7139,36.48,73.152,36.48,467.055,36.48,41.882,36.48,41.273,36.48,23.7613,36.48,166.762,36.48,40.3821,36.48,504.457,36.48,401.256,36.48,649.151,36.48,27.5692,36.48,208.212,36.48,73.1782,36.48,387.976,36.48,883.997,36.48,501.924,36.48,50.0591,36.48,67.2352,36.48,811.097,36.48,13.4245,36.48,17.1671,36.48,23.5208,36.48,73.9308,36.48,104.108,36.48,192.946,36.48,391.041,36.48,208.479,36.48,72.4883,36.48,1042.68,36.48,695.102
1725,36.5,155.761,36.5,115.527,36.5,285.942,36.5,176.602,36.5,241.982,36.5,572.246,36.5,86.6,36.5,52.1793,36.5,375.827,36.5,83.1387,36.5,200.539,36.5,70.3371,36.5,186.02,36.5,189.15,36.5,183.577,36.5,95.4707,36.5,78.5216,36.5,166.575,36.5,70.5316,36.5,57.0027,36.5,19.0373,36.5,115.32,36.5,47.3482,36.5,22.9463,36.5,47.7303,36.5,574.326,36.5,10.3767,36.5,59.2566,36.5,122.163,36.5,671.898,36.5,22.213,36.5,172.784,36.5,349.033,36.5,262.801,36.5,587.119,36.5,164.885,36.5,147.66,36.5,147.66,36.5,376.79,36.5,117.916,36.5,51.8325,36.5,90.536,36.5,453.771,36.5,44.5342,36.5,37.4924,36.5,29.6671,36.5,124.492,36.5,42.0791,36.5,412.686,36.5,473.448,36.5,955.172,36.5,25.0405,36.5,187.327,36.5,76.9099,36.5,444.473,36.5,775.787,36.5,755.649,36.5,48.6523,36.5,66.1902,36.5,548.327,36.5,12.8989,36.5,18.5818,36.5,21.2846,36.5,107.942,36.5,134.561,36.5,138.448,36.5,421.781,36.5,213.082,36.5,61.3496,36.5,725.549,36.5,475.05
1726,36.52,169.686,36.52,107.392,36.52,295.678,36.52,234.319,36.52,326.278,36.52,436.555,36.52,89.9928,36.52,51.5127,36.52,319.34,36.52,68.0323,36.52,178.518,36.52,61.4698,36.52,198.885,36.52,204.613,36.52,197.164,36.52,124.892,36.52,72.649,36.52,228.265,36.52,83.0133,36.52,68.3986,36.52,20.3216,36.52,89.9998,36.52,48.8397,36.52,27.6306,36.52,43.67,36.52,450.358,36.52,10.7983,36.52,65.3891,36.52,166.095,36.52,623.867,36.52,23.5772,36.52,238.191,36.52,238.593,36.52,178.696,36.52,525.881,36.52,119.033,36.52,156.572,36.52,156.572,36.52,371.459,36.52,164.019,36.52,62.3112,36.52,101.138,36.52,380.784,36.52,48.7718,36.52,35.1744,36.52,40.1679,36.52,88.908,36.52,46.4965,36.52,291.307,36.52,432.203,36.52,1276.64,36.52,23.0617,36.52,192.499,36.52,83.7207,36.52,437.973,36.52,647.933,36.52,1102.38,36.52,48.7574,36.52,54.2116,36.52,393.667,36.52,12.6336,36.52,19.4735,36.52,20.2348,36.52,144.287,36.52,146.444,36.52,103.388,36.52,412.994,36.52,218.869,36.52,49.2884,36.52,498.658,36.52,332.466
1727,36.54,192.977,36.54,105.268,36.54,280.433,36.54,311.5,36.54,459.63,36.54,366.414,36.54,92.0134,36.54,54.1668,36.54,249.645,36.54,57.7219,36.54,174.65,36.54,59.4965,36.54,222.089,36.54,231.837,36.54,221.637,36.54,174.699,36.54,57.8115,36.54,282.629,36.54,103.52,36.54,75.768,36.54,21.5546,36.54,74.531,36.54,47.4841,36.54,35.4534,36.54,41.3385,36.54,319.45,36.54,11.301,36.54,78.404,36.54,207.62,36.54,628.473,36.54,26.055,36.54,339.947,36.54,169.903,36.54,127.536,36.54,387.935,36.54,90.6518,36.54,152.72,36.54,152.72,36.54,334.818,36.54,241.435,36.54,77.1952,36.54,92.2091,36.54,280.186,36.54,55.2806,36.54,33.9957,36.54,56.2613,36.54,64.8054,36.54,55.0975,36.54,199.372,36.54,327.906,36.54,1393.23,36.54,21.5475,36.54,224.951,36.54,94.6692,36.54,363.623,36.54,599.224,36.54,1416.83,36.54,50.1185,36.54,41.6837,36.54,312.018,36.54,12.7172,36.54,19.1351,36.54,19.908,36.54,155.638,36.54,146.174,36.54,83.1807,36.54,344.662,36.54,215.409,36.54,40.0842,36.54,355.091,36.54,245.41
1728,36.56,202.214,36.56,109.465,36.56,273.396,36.56,368.518,36.56,641.938,36.56,354.141,36.56,83.2451,36.56,50.9226,36.56,207.485,36.56,52.0564,36.56,190.883,36.56,63.6941,36.56,265.141,36.56,280.045,36.56,266.177,36.56,254.984,36.56,44.7252,36.56,291.972,36.56,137.015,36.56,75.9257,36.56,23.266,36.56,67.715,36.56,39.7317,36.56,48.5617,36.56,40.4399,36.56,225.97,36.56,11.5081,36.56,102.843,36.56,211.792,36.56,700.801,36.56,30.0576,36.56,457.891,36.56,130.839,36.56,98.1017,36.56,267.284,36.56,74.7541,36.56,133.097,36.56,133.097,36.56,259.755,36.56,367.901,36.56,98.0749,36.56,73.2401,36.56,197.163,36.56,64.8513,36.56,33.8394,36.56,78.0035,36.56,49.9533,36.56,69.4922,36.56,142.273,36.56,237.337,36.56,1267.17,36.56,20.4533,36.56,293.27,36.56,111.74,36.56,284.336,36.56,648.791,36.56,1445.82,36.56,53.0606,36.56,32.3801,36.56,278.876,36.56,13.9523,36.56,19.5727,36.56,20.1992,36.56,129.004,36.56,154.866,36.56,73.7278,36.56,267.749,36.56,201.612,36.56,33.7967,36.56,267.974,36.56,192.996
1729,36.58,181.085,36.58,120.527,36.58,280.748,36.58,348.108,36.58,816.531,36.58,385.784,36.58,67.8319,36.58,40.1067,36.58,192.328,36.58,49.6702,36.58,214.463,36.58,72.5161,36.58,313.297,36.58,332.895,36.58,315.597,36.58,368.255,36.58,36.2232,36.58,274.47,36.58,188.663,36.58,76.87,36.58,25.3445,36.58,68.4133,36.58,33.2238,36.58,69.3121,36.58,40.8844,36.58,169.291,36.58,12.2074,36.58,145.323,36.58,179.598,36.58,833.584,36.58,36.1368,36.58,508.839,36.58,110.192,36.58,81.4435,36.58,187.298,36.58,67.6502,36.58,104.253,36.58,104.253,36.58,187.221,36.58,554.284,36.58,130.357,36.58,57.7789,36.58,142.456,36.58,78.9917,36.58,34.7692,36.58,100.11,36.58,41.1569,36.58,92.9903,36.58,111.629,36.58,179.991,36.58,1136.54,36.58,19.791,36.58,407.789,36.58,138.715,36.58,229.608,36.58,773.12,36.58,1198.41,36.58,56.9609,36.58,26.3907,36.58,283.495,36.58,13.635,36.58,19.4707,36.58,21.0837,36.58,91.6965,36.58,170.857,36.58,70.8645,36.58,212.263,36.58,187.076,36.58,29.5584,36.58,216.689,36.58,162.241
1730,36.6,148.187,36.6,142.655,36.6,269.794,36.6,276.375,36.6,872.658,36.6,431.102,36.6,54.3173,36.6,28.8693,36.6,185.33,36.6,49.9333,36.6,218.044,36.6,82.8111,36.6,323.818,36.6,343.655,36.6,326.358,36.6,479.818,36.6,31.6231,36.6,278.433,36.6,256.157,36.6,86.695,36.6,27.8157,36.6,75.1478,36.6,28.2107,36.6,97.6063,36.6,42.7457,36.6,139.529,36.6,13.4134,36.6,211.566,36.6,147.661,36.6,1024.36,36.6,45.4646,36.6,432.975,36.6,101.027,36.6,72.3056,36.6,140.782,36.6,67.6499,36.6,81.6119,36.6,81.6119,36.6,134.169,36.6,764.138,36.6,183.268,36.6,49.0989,36.6,109.741,36.6,100.721,36.6,37.1038,36.6,106.011,36.6,36.04,36.6,127.206,36.6,97.4048,36.6,150.871,36.6,1086.45,36.6,19.6654,36.6,566.56,36.6,181.265,36.6,204.607,36.6,928.531,36.6,934.116,36.6,62.3141,36.6,22.6713,36.6,322.884,36.6,15.3027,36.6,20.3835,36.6,22.6088,36.6,62.7509,36.6,168.526,36.6,72.6321,36.6,179.748,36.6,181.932,36.6,26.5758,36.6,188.59,36.6,146.409
1731,36.62,123.404,36.62,180.469,36.62,224.356,36.62,212.276,36.62,852.348,36.62,441.12,36.62,44.9812,36.62,20.6473,36.62,176.781,36.62,52.4816,36.62,196.596,36.62,87.6861,36.62,293.652,36.62,308.757,36.62,295.364,36.62,498.93,36.62,29.7914,36.62,321.777,36.62,317.58,36.62,109.982,36.62,30.7853,36.62,85.3148,36.62,24.8465,36.62,122.644,36.62,46.3641,36.62,126.333,36.62,14.3621,36.62,294.197,36.62,134.681,36.62,1197.55,36.62,60.3848,36.62,308.85,36.62,100.345,36.62,68.2372,36.62,116.563,36.62,74.3616,36.62,69.655,36.62,69.655,36.62,98.53,36.62,858.476,36.62,271.438,36.62,47.1454,36.62,91.1846,36.62,136.922,36.62,41.2298,36.62,88.8952,36.62,32.9977,36.62,164.773,36.62,94.9846,36.62,142.263,36.62,987.553,36.62,20.2908,36.62,713.684,36.62,245.421,36.62,202.309,36.62,1066.07,36.62,796.625,36.62,69.7945,36.62,20.2485,36.62,386.919,36.62,18.1726,36.62,22.7342,36.62,24.8991,36.62,44.3624,36.62,136.029,36.62,79.1304,36.62,164.726,36.62,195.1,36.62,24.3305,36.62,178.255,36.62,143.553
1732,36.64,110.867,36.64,240.837,36.64,170.74,36.64,174.793,36.64,908.332,36.64,420.142,36.64,39.1314,36.64,15.3206,36.64,179.465,36.64,57.1466,36.64,171.885,36.64,81.5392,36.64,270.904,36.64,280.309,36.64,271.482,36.64,409.13,36.64,30.0064,36.64,387.67,36.64,331.474,36.64,148.113,36.64,34.4032,36.64,96.8555,36.64,22.7089,36.64,121.941,36.64,52.4027,36.64,118.515,36.64,15.4606,36.64,345.485,36.64,145.63,36.64,1229.73,36.64,84.8271,36.64,208.001,36.64,108.273,36.64,68.2245,36.64,106.6,36.64,87.3777,36.64,65.9209,36.64,65.9209,36.64,75.7508,36.64,737.519,36.64,412.115,36.64,52.325,36.64,81.3082,36.64,196.707,36.64,49.2031,36.64,66.3069,36.64,31.2549,36.64,180.444,36.64,100.38,36.64,150.019,36.64,767.778,36.64,22.1118,36.64,773.691,36.64,332.836,36.64,215.295,36.64,1047.38,36.64,793.106,36.64,80.0215,36.64,18.7926,36.64,430.466,36.64,23.0976,36.64,27.254,36.64,28.1871,36.64,33.7315,36.64,96.6888,36.64,91.1615,36.64,162.382,36.64,219.922,36.64,22.5366,36.64,185.384,36.64,154.745
1733,36.66,109.749,36.66,322.512,36.66,129.869,36.66,163.611,36.66,1106.49,36.66,424.513,36.66,35.6565,36.66,11.9867,36.66,199.431,36.66,65.7431,36.66,154.935,36.66,68.9599,36.66,285.533,36.66,290.278,36.66,285.004,36.66,303.462,36.66,32.1866,36.66,428.579,36.66,319.127,36.66,194.345,36.66,38.889,36.66,103.176,36.66,21.3835,36.66,97.113,36.66,62.2857,36.66,105.46,36.66,16.7365,36.66,310.543,36.66,183.623,36.66,1216.95,36.66,123.81,36.66,142.003,36.66,127.953,36.66,72.8006,36.66,107.112,36.66,102.328,36.66,66.6674,36.66,66.6674,36.66,61.312,36.66,525.327,36.66,609.141,36.66,64.8569,36.66,77.2146,36.66,296.527,36.66,62.4971,36.66,50.0709,36.66,30.686,36.66,163.017,36.66,108.782,36.66,175.241,36.66,537.784,36.66,25.7177,36.66,783.857,36.66,443.101,36.66,231.835,36.66,835.922,36.66,839.013,36.66,94.2996,36.66,18.1102,36.66,400.72,36.66,31.1386,36.66,33.4062,36.66,32.8935,36.66,27.9052,36.66,66.9412,36.66,111.532,36.66,170.48,36.66,232.307,36.66,21.0454,36.66,211.505,36.66,181.251
1734,36.68,119.748,36.68,393.023,36.68,102.659,36.68,177.408,36.68,1381.84,36.68,492.841,36.68,33.7053,36.68,9.9163,36.68,219.02,36.68,79.9446,36.68,150.017,36.68,58.2143,36.68,344.995,36.68,346.187,36.68,343.385,36.68,234.869,36.68,36.9428,36.68,431.509,36.68,331.528,36.68,227.328,36.68,44.5708,36.68,94.9016,36.68,20.5938,36.68,68.7423,36.68,78.8912,36.68,88.863,36.68,18.2255,36.68,228.123,36.68,249.683,36.68,1333.04,36.68,180.113,36.68,102.69,36.68,166.924,36.68,83.355,36.68,118.994,36.68,105.742,36.68,66.5662,36.68,66.5662,36.68,51.9071,36.68,349.006,36.68,801.687,36.68,83.8632,36.68,77.9223,36.68,450.836,36.68,82.4788,36.68,40.1279,36.68,31.8474,36.68,139.335,36.68,112.586,36.68,224.066,36.68,368.567,36.68,31.4986,36.68,753.653,36.68,566.561,36.68,250.707,36.68,597.099,36.68,781.471,36.68,115.13,36.68,18.4757,36.68,334.071,36.68,41.448,36.68,44.7561,36.68,39.8263,36.68,24.8895,36.68,48.032,36.68,146.178,36.68,189.83,36.68,224.94,36.68,19.7754,36.68,252.455,36.68,216.775
1735,36.7,143.257,36.7,392.157,36.7,83.837,36.7,219,36.7,1477.99,36.7,647.351,36.7,32.7913,36.7,8.45961,36.7,204.715,36.7,103.43,36.7,157.588,36.7,52.6016,36.7,434.329,36.7,433.249,36.7,431.813,36.7,208.636,36.7,45.5228,36.7,408.855,36.7,380.469,36.7,221.863,36.7,51.9326,36.7,78.4438,36.7,20.1914,36.7,50.3202,36.7,107.383,36.7,75.5893,36.7,19.9737,36.7,155.327,36.7,327.838,36.7,1600.59,36.7,242.097,36.7,79.6795,36.7,235.805,36.7,103.561,36.7,146.874,36.7,92.3479,36.7,61.7187,36.7,61.7187,36.7,45.6736,36.7,232.953,36.7,852.807,36.7,100.438,36.7,83.72,36.7,646.831,36.7,106.254,36.7,32.9983,36.7,35.4667,36.7,130.784,36.7,114.234,36.7,305.519,36.7,259.166,36.7,38.2764,36.7,621.478,36.7,632.431,36.7,292.744,36.7,423.666,36.7,603.968,36.7,147.461,36.7,18.8987,36.7,289.99,36.7,53.5872,36.7,55.3284,36.7,50.6105,36.7,23.6288,36.7,36.9555,36.7,205.918,36.7,225.16,36.7,202.044,36.7,18.6768,36.7,283.605,36.7,236.955
1736,36.72,181.885,36.72,333.647,36.72,72.0973,36.72,293.972,36.72,1230.68,36.72,890.235,36.72,33.0248,36.72,7.37202,36.72,162.153,36.72,142.247,36.72,168.407,36.72,52.3817,36.72,508.924,36.72,507.6,36.72,506.086,36.72,218.501,36.72,59.4019,36.72,347.619,36.72,430.149,36.72,178.784,36.72,61.6676,36.72,63.789,36.72,20.1131,36.72,39.5613,36.72,155.179,36.72,67.9843,36.72,22.0416,36.72,106.444,36.72,361.982,36.72,1820.71,36.72,270.525,36.72,66.2609,36.72,344.238,36.72,140.16,36.72,199.67,36.72,76.2169,36.72,53.5665,36.72,53.5665,36.72,41.4775,36.72,163.441,36.72,746.243,36.72,102.544,36.72,95.4476,36.72,783.124,36.72,119.618,36.72,27.6125,36.72,43.2329,36.72,142.728,36.72,125.053,36.72,423.557,36.72,191.403,36.72,41.0879,36.72,445.283,36.72,588.775,36.72,379.167,36.72,318.856,36.72,424.126,36.72,200.335,36.72,19.7732,36.72,285.402,36.72,56.7068,36.72,59.2261,36.72,68.3618,36.72,23.6771,36.72,30.7581,36.72,305.934,36.72,286.816,36.72,166.378,36.72,17.717,36.72,273.786,36.72,223.546
